SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Exter Qual_TA,Year Built,Year Remod/Add,Full Bath,Kitchen Qual_TA,Foundation_PConc,TotRms AbvGrd,Mas Vnr Area,Garage Yr Blt,Fireplace Qu_Unknown,Fireplaces,BsmtFin Type 1_GLQ,Bsmt Qual_TA,Exter Qual_Gd
140000,6,1072,2.0,525.0,547.0,1072,1,2005,2005,1,0,1,5,76.0,2005.0,1,0,1,0,0
133000,5,914,1.0,368.0,914.0,914,1,1970,2002,1,0,0,5,32.0,1970.0,1,0,0,1,0
100000,4,1123,1.0,264.0,732.0,772,1,1939,1950,1,1,1,4,0.0,1979.0,1,0,0,1,0
150000,7,2009,2.0,400.0,989.0,1245,1,1939,1950,2,1,0,7,0.0,1939.0,0,1,0,1,0
260000,7,2646,2.0,550.0,1748.0,2151,0,1974,1974,2,0,0,9,145.0,1974.0,0,4,0,0,1
139400,7,1108,1.0,280.0,637.0,1108,1,1930,1950,1,0,1,6,0.0,1930.0,0,1,0,1,0
160000,6,1694,2.0,398.0,392.0,924,1,1994,1994,2,1,1,7,32.0,1994.0,0,1,0,0,0
132000,5,1057,2.0,576.0,1057.0,1057,1,1962,1962,1,1,0,6,0.0,1977.0,1,0,0,1,0
270000,8,1795,3.0,782.0,900.0,909,0,2006,2006,2,0,1,8,121.0,2006.0,0,1,1,0,1
109900,4,1242,1.0,336.0,484.0,1242,1,1946,1950,1,1,0,4,0.0,1946.0,1,0,0,1,0
344133,8,2253,2.0,575.0,1209.0,1209,0,2005,2006,2,0,1,8,99.34802631578948,2005.0,0,1,0,0,1
85000,3,1526,0.0,0.0,1013.0,1013,0,1915,1982,1,0,0,6,0.0,1978.7689655172412,1,0,0,1,0
135000,4,1229,1.0,284.0,1134.0,1229,1,1956,1956,1,1,0,6,0.0,1956.0,1,0,0,1,0
179900,7,1944,1.0,216.0,672.0,1272,1,1915,1994,2,1,0,8,0.0,1915.0,1,0,0,1,0
250764,6,1650,2.0,518.0,1632.0,1650,1,1958,1958,1,1,0,6,0.0,1958.0,0,2,0,0,0
133700,5,1040,1.0,286.0,1040.0,1040,1,1959,1959,1,1,0,6,0.0,1959.0,1,0,0,1,0
237000,8,2031,2.0,577.0,1128.0,1128,0,2002,2002,2,0,1,7,99.34802631578948,2002.0,0,1,1,0,1
256300,8,1600,3.0,890.0,1566.0,1600,0,2007,2007,2,0,1,7,640.0,2007.0,0,1,0,0,1
86900,4,720,1.0,280.0,448.0,448,1,1900,1998,1,0,0,5,0.0,1900.0,1,0,0,0,0
129500,4,845,2.0,360.0,845.0,845,1,1982,2006,1,1,0,4,0.0,1987.0,1,0,0,1,0
500000,9,2696,3.0,958.0,2846.0,2696,0,2003,2004,2,0,1,10,1095.0,2003.0,0,2,1,0,0
146000,5,1824,2.0,484.0,1824.0,1824,1,1957,1957,2,1,0,9,0.0,1958.0,1,0,0,1,0
128500,6,952,1.0,288.0,952.0,952,1,1968,1968,1,1,0,5,86.0,1968.0,1,0,0,1,0
372402,8,1710,3.0,866.0,1710.0,1710,0,2007,2008,2,0,1,6,436.0,2007.0,0,1,1,0,1
118858,5,1535,2.0,400.0,0.0,1535,1,1979,1979,2,1,0,8,0.0,1979.0,1,0,0,0,0
153500,6,1337,2.0,405.0,1237.0,1337,1,1998,1998,2,1,1,5,443.0,1998.0,1,0,1,0,0
222500,7,2035,2.0,434.0,884.0,884,0,2001,2001,2,0,1,8,180.0,2001.0,0,1,0,0,1
200000,7,1729,2.0,542.0,860.0,860,0,2002,2002,2,0,1,7,214.0,2002.0,1,0,0,0,1
277500,7,2448,2.0,441.0,1438.0,1900,1,1962,1998,3,1,0,9,0.0,1962.0,0,2,0,1,0
286000,8,1593,2.0,682.0,1593.0,1593,0,2001,2002,1,0,1,5,0.0,2001.0,0,1,1,0,1
84900,3,640,1.0,240.0,0.0,640,1,1945,2007,1,1,0,5,0.0,1945.0,1,0,0,0,0
93500,5,1248,0.0,0.0,624.0,624,1,1920,1950,2,1,1,8,0.0,1978.7689655172412,1,0,0,1,0
140200,6,1577,1.0,312.0,972.0,972,1,1939,1950,1,0,0,6,0.0,1939.0,0,1,0,1,0
216000,5,1325,2.0,576.0,409.0,1325,1,1948,2005,2,0,0,6,0.0,1996.0,0,1,0,1,0
237000,7,1995,2.0,610.0,930.0,950,0,1995,1996,2,0,1,8,0.0,1995.0,0,1,1,0,1
194000,7,1240,3.0,826.0,1240.0,1240,0,2006,2006,2,0,1,5,0.0,2006.0,1,0,0,0,1
128000,4,1067,2.0,436.0,1067.0,1067,1,1950,1995,2,0,0,4,0.0,1996.0,1,0,0,0,0
189000,7,1804,2.0,442.0,994.0,1028,1,1999,1999,2,0,1,7,0.0,1999.0,0,1,0,1,0
191000,7,1716,2.0,512.0,880.0,909,0,1996,1996,2,0,1,7,0.0,1996.0,0,1,0,0,1
82500,4,1152,0.0,0.0,0.0,1152,1,1955,1955,2,1,0,6,58.0,1978.7689655172412,1,0,0,0,0
131900,5,796,1.0,336.0,796.0,796,1,1972,1972,1,1,0,4,0.0,1998.0,1,0,1,0,0
250000,7,2057,1.0,180.0,1017.0,1020,0,1936,1987,1,0,0,6,0.0,1936.0,0,1,0,0,1
140000,7,1344,2.0,456.0,672.0,672,1,1929,1990,1,0,0,6,0.0,1979.0,0,1,0,1,0
85000,4,756,2.0,440.0,660.0,756,1,1927,1950,1,1,0,4,0.0,1945.0,1,0,0,0,0
141500,5,1496,2.0,450.0,1296.0,1496,0,1960,1960,2,0,0,6,203.0,1960.0,1,0,0,1,0
108000,4,1336,1.0,570.0,637.0,897,1,1920,1950,1,1,0,7,0.0,1994.0,1,0,0,1,0
73000,5,764,2.0,504.0,680.0,764,1,1925,2004,1,1,0,4,0.0,1965.0,1,0,0,0,0
155900,6,848,2.0,420.0,848.0,848,0,2004,2004,1,0,1,3,169.0,2004.0,0,1,1,0,1
325000,10,2775,2.0,880.0,1237.0,1521,0,1893,2000,3,0,0,9,0.0,1988.0,0,1,0,1,0
142500,7,1055,1.0,319.0,1061.0,1055,1,1978,1978,2,1,0,4,0.0,1978.0,1,0,1,0,0
201490,7,1598,2.0,433.0,848.0,848,0,2004,2005,2,0,1,7,0.0,2004.0,0,1,0,0,1
191000,7,1479,2.0,577.0,1468.0,1479,0,1999,2000,2,0,1,6,125.0,1999.0,1,0,0,0,1
125000,5,1164,1.0,240.0,1164.0,1164,1,1950,1950,1,1,0,5,0.0,1950.0,1,0,0,1,0
35311,2,480,1.0,308.0,480.0,480,1,1949,1950,0,1,0,4,0.0,1958.0,1,0,0,1,0
380000,9,2643,3.0,694.0,2153.0,2069,0,2006,2006,2,0,1,9,772.0,2006.0,0,1,0,0,0
180000,5,2640,3.0,1008.0,2171.0,1392,1,1925,1975,2,1,0,10,0.0,1977.0,0,1,1,1,0
187100,7,1430,2.0,605.0,1413.0,1430,0,2001,2002,2,0,1,6,0.0,2001.0,1,0,0,0,1
98000,5,1014,1.0,267.0,0.0,1014,1,1956,1956,1,1,0,6,0.0,1956.0,1,0,0,0,0
149900,5,1466,2.0,528.0,1466.0,1466,1,1959,1959,1,0,0,6,132.0,1959.0,0,2,0,1,0
190000,6,1419,2.0,543.0,1487.0,1419,0,2002,2002,2,0,1,4,0.0,2002.0,1,0,1,0,1
158500,6,1152,1.0,300.0,1092.0,1152,1,1950,2004,1,0,0,6,0.0,1950.0,0,1,0,1,0
109500,5,825,1.0,350.0,825.0,825,1,1954,1954,1,1,0,4,0.0,1954.0,1,0,0,1,0
426000,10,2332,3.0,846.0,1682.0,1742,0,2007,2008,2,0,1,9,272.0,2008.0,0,1,1,0,0
128000,5,1180,2.0,477.0,1180.0,1180,1,1970,1970,1,1,0,6,0.0,1970.0,1,0,0,1,0
231500,6,1764,2.0,470.0,928.0,928,1,1997,1997,2,0,1,7,0.0,1997.0,1,0,1,0,0
87000,4,1774,3.0,779.0,1095.0,1095,1,1900,1950,2,1,0,8,0.0,1920.0,1,0,0,1,0
105000,4,988,1.0,297.0,526.0,526,1,1973,2006,1,1,0,5,0.0,1973.0,1,0,1,0,0
81500,1,1600,1.0,270.0,0.0,1600,1,1951,1951,1,1,0,6,0.0,1951.0,1,0,0,0,0
269500,8,1968,3.0,680.0,774.0,774,0,2009,2010,2,0,1,8,84.0,2009.0,0,1,0,0,1
226000,7,1929,2.0,650.0,1057.0,1057,0,2001,2001,2,0,1,7,0.0,2001.0,0,1,1,0,1
123000,5,864,2.0,576.0,864.0,864,1,1971,1971,1,1,0,5,0.0,1977.0,1,0,0,0,0
290000,8,2526,3.0,844.0,1165.0,1203,0,1994,1994,2,0,1,8,391.0,1994.0,0,1,1,0,1
135900,5,1716,0.0,0.0,780.0,936,1,1912,2000,2,0,1,9,0.0,1978.7689655172412,1,0,0,1,0
257500,8,1658,3.0,726.0,1614.0,1658,0,2008,2008,2,0,1,7,294.0,2008.0,0,1,0,0,1
117000,5,1604,2.0,660.0,984.0,984,1,1941,1960,2,1,0,6,0.0,1977.0,1,0,0,1,0
110000,6,1196,2.0,528.0,684.0,684,1,1920,2000,1,0,0,7,0.0,2005.0,1,0,0,1,0
113000,5,884,1.0,240.0,884.0,884,0,1939,1950,1,1,0,5,0.0,1939.0,1,0,0,1,1
122000,5,969,2.0,440.0,969.0,969,1,1975,1975,1,1,0,5,0.0,1975.0,1,0,0,1,0
124100,5,1020,1.0,288.0,1024.0,1020,1,1965,1965,2,1,0,5,0.0,1965.0,1,0,0,1,0
130000,5,2350,2.0,393.0,973.0,1377,1,1920,1960,2,1,0,10,0.0,1930.0,1,0,0,1,0
180500,7,1442,2.0,500.0,1424.0,1442,1,1990,1990,2,1,1,5,0.0,1990.0,1,0,0,0,0
223000,7,1789,2.0,546.0,858.0,872,1,2001,2001,2,1,1,7,513.0,2001.0,0,1,1,1,0
138500,6,1445,2.0,484.0,676.0,831,1,1900,1993,2,1,1,6,0.0,1957.0,1,0,0,0,0
203000,7,1444,2.0,577.0,1431.0,1444,0,2002,2001,2,0,1,6,68.0,2002.0,1,0,1,0,1
225000,7,1548,2.0,388.0,1365.0,1548,0,2004,2004,2,0,1,7,18.0,2004.0,0,1,1,0,1
99000,4,930,1.0,286.0,911.0,930,1,1953,1953,1,1,0,5,115.0,1953.0,1,0,0,0,0
170000,6,1220,2.0,944.0,1625.0,1220,1,1971,1971,2,1,0,6,176.0,1971.0,0,1,0,1,0
169000,6,1600,2.0,460.0,916.0,916,1,1997,1997,2,1,1,7,0.0,1997.0,0,1,0,0,0
168000,7,1424,1.0,312.0,1228.0,1424,1,1921,1950,2,1,0,7,174.0,1921.0,0,1,0,1,0
160000,6,1251,1.0,461.0,1251.0,1251,1,1964,1964,1,1,0,6,425.0,1964.0,0,2,0,1,0
136500,6,1694,2.0,576.0,1181.0,1390,1,1925,1950,2,1,1,7,0.0,1925.0,0,1,0,1,0
239500,8,1734,2.0,528.0,1587.0,1734,0,1995,1996,2,0,1,6,0.0,1995.0,1,0,1,0,1
121000,6,1229,2.0,462.0,561.0,561,1,1980,1980,1,1,0,5,0.0,1980.0,0,1,0,0,0
172000,6,1329,1.0,312.0,1329.0,1329,1,1958,1958,1,0,0,6,108.0,1958.0,1,0,0,1,0
144000,5,1524,1.0,315.0,874.0,874,1,1958,1958,1,1,0,7,180.0,1958.0,1,0,0,1,0
228500,4,1689,2.0,432.0,1680.0,1689,1,1991,1991,2,1,1,6,0.0,1991.0,0,1,0,0,0
241000,7,1550,2.0,438.0,1092.0,1112,0,2006,2007,2,0,1,7,100.0,2007.0,1,0,1,0,1
149500,4,1962,2.0,572.0,888.0,888,1,1915,1950,1,1,0,9,0.0,1915.0,0,1,0,1,0
114500,5,912,1.0,275.0,912.0,912,1,1958,1958,1,1,0,5,1.0,1958.0,1,0,0,1,0
118900,5,732,1.0,240.0,732.0,732,1,1952,1952,1,1,0,4,0.0,1952.0,1,0,0,1,0
189900,5,1629,2.0,482.0,928.0,928,1,1997,1998,2,1,1,6,0.0,1997.0,0,1,1,0,0
166000,6,1524,2.0,440.0,756.0,768,0,2000,2000,2,0,1,4,513.0,2000.0,1,0,1,0,1
535000,10,2698,3.0,736.0,1850.0,1850,0,2006,2006,2,0,1,11,734.0,2006.0,0,1,1,0,0
412083,9,2589,3.0,831.0,1738.0,1738,0,2006,2006,2,0,1,11,215.0,2006.0,0,1,1,0,1
167000,5,1486,2.0,480.0,1486.0,1486,1,1964,1999,1,1,1,7,0.0,1968.0,1,0,0,1,0
90000,4,1296,2.0,516.0,0.0,1296,1,1967,1967,2,1,0,6,0.0,1967.0,1,0,0,0,0
182000,8,1179,2.0,480.0,1166.0,1179,0,1988,1988,2,1,0,5,0.0,1988.0,1,0,1,0,1
224500,6,1440,4.0,920.0,1344.0,1440,0,1993,1993,2,0,1,8,0.0,1993.0,1,0,0,0,1
154000,5,1246,1.0,305.0,1246.0,1246,1,1959,1994,1,0,0,6,0.0,1959.0,1,0,0,1,0
230000,6,1981,2.0,522.0,1117.0,1117,1,1978,1992,2,0,1,8,288.0,1978.0,0,1,0,0,0
79000,6,1096,0.0,0.0,572.0,572,1,1924,1950,1,1,0,5,0.0,1978.7689655172412,1,0,0,1,0
167500,5,1264,2.0,461.0,1268.0,1264,1,1960,1960,1,1,0,6,324.0,1960.0,0,2,0,1,0
219990,7,1576,3.0,668.0,1393.0,1576,0,2004,2004,2,0,1,7,24.0,2004.0,0,1,1,0,1
128500,5,1382,2.0,660.0,720.0,854,1,1941,1950,1,1,0,7,0.0,1991.0,1,0,0,1,0
215200,7,1547,2.0,614.0,756.0,764,1,2009,2009,2,0,1,7,0.0,2009.0,1,0,1,0,0
327000,8,2687,3.0,810.0,1455.0,1466,0,2000,2000,2,0,1,10,150.0,2000.0,0,2,1,0,1
113500,6,1142,1.0,384.0,160.0,1142,1,1958,1958,1,1,0,5,82.0,1958.0,0,1,0,0,0
212999,8,1500,2.0,674.0,1489.0,1500,0,2006,2006,2,0,1,7,132.0,2005.0,0,1,1,0,1
185485,7,1266,2.0,388.0,1266.0,1266,0,2007,2007,2,0,1,6,16.0,2007.0,0,1,0,0,1
137000,5,935,1.0,288.0,935.0,935,1,1965,1965,1,1,0,5,114.0,1965.0,1,0,0,1,0
187500,7,1472,2.0,588.0,1372.0,1472,1,1980,1980,2,1,0,6,225.0,1980.0,0,2,1,0,0
93000,5,1387,1.0,256.0,811.0,811,1,1954,1954,2,0,0,7,0.0,1954.0,1,0,0,1,0
185500,7,1414,2.0,494.0,1414.0,1414,0,2004,2004,2,0,1,6,98.0,2004.0,1,0,1,0,1
136000,6,1080,1.0,288.0,1080.0,1080,1,1958,1958,1,1,0,5,135.0,1958.0,1,0,0,1,0
125500,5,864,1.0,294.0,864.0,864,1,1962,1962,1,1,0,5,0.0,1962.0,1,0,0,1,0
348000,8,2392,3.0,870.0,1396.0,1407,0,1997,1998,2,0,1,7,423.0,1997.0,0,1,1,0,1
129800,6,816,1.0,240.0,816.0,816,1,1934,1950,1,1,0,4,0.0,1949.0,0,1,0,1,0
270000,8,1629,3.0,808.0,1616.0,1629,0,2002,2003,2,0,1,9,236.0,2002.0,0,1,1,0,1
242500,6,1625,2.0,576.0,1625.0,1625,1,1979,1979,2,0,0,6,0.0,1979.0,0,1,1,0,0
159950,5,1086,2.0,484.0,1024.0,1086,1,1966,1966,1,1,0,6,1047.0,1966.0,0,1,0,1,0
174000,6,1537,2.0,462.0,1319.0,1537,0,1962,2005,1,0,0,7,237.0,1962.0,0,1,0,1,1
117500,6,2210,1.0,205.0,1008.0,1178,1,1880,1950,2,0,0,8,0.0,1930.0,1,0,0,1,0
90500,4,1092,0.0,0.0,546.0,546,1,1970,1970,1,1,0,5,0.0,1978.7689655172412,1,0,0,1,0
421250,8,2649,3.0,746.0,1479.0,1515,0,2001,2002,2,0,1,10,1110.0,2001.0,0,1,1,0,1
120000,5,912,1.0,297.0,912.0,912,1,1958,1985,1,1,0,5,0.0,1958.0,1,0,0,1,0
129500,5,768,2.0,624.0,768.0,768,1,1970,1970,1,1,0,5,0.0,1987.0,1,0,0,0,0
157000,6,1497,1.0,672.0,825.0,825,1,1937,2000,2,1,0,5,0.0,2004.0,1,0,0,1,0
215000,8,1456,2.0,400.0,1273.0,1456,0,2003,2003,2,0,1,7,40.0,2003.0,0,1,0,0,1
208300,6,1218,2.0,676.0,1218.0,1218,0,2009,2009,2,0,1,4,0.0,2009.0,1,0,1,0,1
468000,9,2490,3.0,795.0,2458.0,2490,0,2005,2006,2,0,1,9,198.0,2005.0,0,2,1,0,0
199000,8,1504,2.0,510.0,1504.0,1504,0,2006,2006,2,0,1,7,60.0,2006.0,1,0,0,0,1
123000,4,1136,1.0,336.0,704.0,624,1,1929,1950,1,1,1,6,0.0,1990.0,1,0,0,1,0
174500,6,1576,2.0,368.0,1208.0,1576,1,1961,1961,1,0,0,7,90.0,1961.0,0,1,0,1,0
139000,5,1121,2.0,480.0,1121.0,1121,1,1963,1963,1,1,1,5,0.0,1963.0,1,0,0,1,0
199500,7,1609,3.0,579.0,637.0,959,1,1932,1990,1,0,0,8,0.0,1963.0,0,2,0,1,0
150000,5,1053,2.0,750.0,1008.0,1053,1,1958,1991,1,0,0,6,85.0,1998.0,1,0,0,1,0
150000,6,1299,2.0,494.0,967.0,1299,1,1954,1995,1,0,0,6,0.0,1954.0,0,1,0,1,0
195800,7,1611,2.0,572.0,784.0,784,0,2005,2005,2,0,1,6,0.0,2005.0,1,0,0,0,1
248000,8,2285,3.0,648.0,969.0,997,0,2000,2000,2,0,1,8,72.0,2000.0,0,1,0,0,1
217000,6,2259,2.0,450.0,1809.0,2259,1,1953,1953,2,0,0,7,184.0,1953.0,0,2,0,0,0
82000,2,540,1.0,200.0,480.0,540,1,1941,1950,1,1,0,4,0.0,1951.0,1,0,0,1,0
457347,9,2798,3.0,670.0,1398.0,1414,0,2005,2006,3,0,1,11,600.0,2005.0,0,1,1,0,1
265000,6,2443,3.0,744.0,1158.0,1158,0,2004,2004,2,0,1,9,353.0,2004.0,0,1,0,0,1
213000,7,1664,2.0,663.0,1529.0,1664,1,1978,1985,2,0,0,7,67.0,1978.0,0,1,1,0,0
136905,5,1680,2.0,528.0,1680.0,1680,1,1976,1976,2,1,0,8,164.0,1976.0,1,0,0,1,0
267300,8,1564,2.0,502.0,1546.0,1564,0,2006,2007,2,0,1,6,99.34802631578948,2207.0,0,1,1,0,1
262280,7,2329,2.0,514.0,1475.0,1532,1,1990,1990,2,0,1,10,99.0,1990.0,0,1,1,0,0
140000,4,1121,2.0,440.0,1121.0,1121,1,2003,2004,2,1,1,5,0.0,2003.0,1,0,0,0,0
165500,5,1955,1.0,356.0,1151.0,1151,1,1958,1958,2,1,0,7,162.0,1958.0,1,0,0,1,0
105000,5,864,1.0,336.0,864.0,864,1,1962,1962,1,1,0,5,0.0,1962.0,1,0,0,1,0
320000,7,2462,2.0,576.0,1392.0,1392,0,2005,2006,2,0,1,9,456.0,2006.0,0,1,1,0,1
147900,5,1097,1.0,242.0,1097.0,1097,1,1996,1996,1,1,1,6,0.0,1996.0,1,0,0,0,0
284000,8,1575,3.0,732.0,1603.0,1575,0,2003,2004,2,0,1,7,504.0,2003.0,0,1,1,0,1
158500,6,1093,2.0,484.0,1093.0,1093,1,1966,1966,2,1,0,6,0.0,1966.0,0,1,0,1,0
392000,10,1824,3.0,932.0,1824.0,1824,0,2006,2007,2,0,1,8,242.0,2006.0,0,1,0,0,0
142500,5,894,2.0,440.0,864.0,894,1,1974,1974,1,1,0,5,0.0,1974.0,0,1,0,1,0
204000,6,2299,2.0,482.0,938.0,957,1,1999,2003,3,1,1,7,0.0,1999.0,0,1,0,0,0
151000,7,1200,2.0,480.0,600.0,600,0,2004,2005,2,0,1,4,0.0,2004.0,1,0,0,0,1
167900,6,1611,2.0,442.0,780.0,798,1,1964,1964,1,1,0,7,360.0,1964.0,1,0,1,1,0
287000,8,2898,2.0,665.0,1565.0,2898,0,1976,1976,2,0,0,10,0.0,1976.0,0,1,0,0,1
154000,6,1380,1.0,364.0,1380.0,1380,1,1963,1963,1,1,0,6,295.0,1963.0,1,0,0,1,0
98000,5,1344,3.0,513.0,624.0,624,1,1916,1950,1,1,0,7,0.0,1916.0,1,0,0,1,0
192000,6,1430,2.0,484.0,1430.0,1430,1,1974,1974,2,1,0,6,144.0,1974.0,0,2,0,1,0
214000,8,1378,2.0,540.0,1378.0,1378,0,2004,2004,2,0,1,6,0.0,2004.0,0,1,1,0,1
197000,7,1725,2.0,550.0,539.0,1040,1,1979,1979,2,1,0,6,96.0,1979.0,0,1,1,1,0
129500,5,1216,1.0,336.0,1216.0,1216,1,1955,1955,1,1,0,5,0.0,1955.0,1,0,0,1,0
145000,5,992,1.0,294.0,992.0,992,1,1967,2005,1,0,0,6,0.0,1967.0,1,0,0,1,0
119000,6,1252,1.0,288.0,1032.0,1032,1,1950,1950,1,1,0,6,0.0,1950.0,1,0,0,1,0
143250,6,981,2.0,576.0,981.0,981,1,1971,1971,1,1,0,5,0.0,1979.0,1,0,0,1,0
150000,5,1582,1.0,250.0,952.0,994,1,1938,1950,2,1,0,6,0.0,1938.0,0,1,0,1,0
51689,3,729,0.0,0.0,0.0,729,1,1945,1950,1,1,0,5,0.0,1978.7689655172412,1,0,0,0,0
178000,7,1212,2.0,573.0,1212.0,1212,0,2001,2001,2,0,1,6,0.0,2001.0,1,0,0,0,1
90000,4,960,0.0,0.0,960.0,960,1,1958,1958,1,1,0,5,0.0,1978.7689655172412,1,0,0,1,0
173000,4,1200,3.0,850.0,1200.0,1200,1,1964,1964,1,1,0,6,98.0,1964.0,1,0,0,0,0
195000,7,1660,2.0,493.0,831.0,831,0,2002,2002,2,0,1,7,95.0,2002.0,1,0,0,0,1
150000,6,1495,2.0,438.0,1495.0,1495,1,1989,1989,2,1,0,8,128.0,1989.0,0,1,0,0,0
68000,3,715,2.0,660.0,715.0,715,1,1929,1950,1,1,0,4,0.0,1967.0,1,0,0,1,0
144000,5,1099,1.0,352.0,1099.0,1099,1,1995,2006,1,0,1,6,0.0,1999.0,1,0,0,0,0
153000,5,1114,2.0,576.0,1114.0,1114,1,2003,2004,2,0,1,6,0.0,2004.0,1,0,1,0,0
138500,5,894,1.0,336.0,894.0,894,1,1965,2009,1,1,0,5,0.0,1973.0,0,1,1,1,0
117600,5,894,1.0,312.0,894.0,894,1,1960,1960,1,1,0,5,0.0,1965.0,1,0,0,1,0
82000,4,1152,0.0,0.0,0.0,1152,1,1955,1955,2,0,1,6,0.0,1978.7689655172412,1,0,0,0,0
225000,7,2200,2.0,453.0,812.0,1101,0,1993,1994,2,0,1,9,0.0,1993.0,0,1,1,0,1
143000,5,1568,2.0,440.0,1568.0,1568,1,1967,1967,1,1,0,7,0.0,1967.0,1,0,0,1,0
202500,6,2294,2.0,658.0,741.0,1497,1,1963,1963,3,1,0,9,234.0,1963.0,0,1,0,1,0
190000,6,1844,2.0,546.0,1844.0,1844,1,1977,1977,2,1,0,7,480.0,1977.0,0,1,0,0,0
130000,5,907,1.0,308.0,876.0,907,1,1977,1977,1,1,0,5,0.0,1977.0,1,0,0,0,0
161500,6,1384,2.0,390.0,384.0,754,1,1997,1997,2,1,1,7,0.0,1997.0,0,1,0,0,0
173000,6,1167,2.0,400.0,1158.0,1167,1,1992,1992,2,0,1,6,106.0,1992.0,1,0,1,0,0
279900,7,2486,2.0,452.0,1122.0,1146,0,2003,2004,3,0,1,10,94.0,2003.0,0,1,1,0,1
100000,4,788,0.0,0.0,788.0,788,1,1941,1950,1,1,0,4,0.0,1978.7689655172412,0,2,0,1,0
173000,6,1671,2.0,472.0,959.0,959,1,2000,2000,2,1,1,7,0.0,2000.0,0,1,1,0,0
142500,6,1141,2.0,484.0,1141.0,1141,0,2005,2005,1,1,1,6,0.0,2005.0,1,0,0,0,1
91500,5,1456,1.0,280.0,810.0,1002,1,1948,1950,1,1,0,7,0.0,1954.0,0,1,0,0,0
311500,7,1954,2.0,431.0,798.0,1137,0,1939,2006,1,0,0,8,312.0,1939.0,0,2,0,1,1
114500,6,1176,2.0,528.0,816.0,816,1,1934,1950,1,1,1,6,0.0,1985.0,0,1,0,1,0
179000,7,1349,2.0,539.0,1349.0,1349,1,2000,2001,2,1,1,6,108.0,2000.0,1,0,0,0,0
475000,9,2276,3.0,1348.0,2271.0,2276,0,2008,2008,2,0,1,7,554.0,2008.0,0,2,1,0,1
105000,5,1376,1.0,240.0,768.0,968,1,1941,1950,1,1,0,6,0.0,1941.0,0,1,0,1,0
177000,6,1525,2.0,440.0,756.0,769,0,2000,2000,2,0,1,5,456.0,2000.0,0,1,1,0,1
165000,6,1200,2.0,480.0,600.0,600,0,2005,2005,2,0,1,5,0.0,2005.0,1,0,1,0,1
264966,8,1780,2.0,612.0,920.0,920,0,2007,2007,2,0,1,6,0.0,2007.0,0,1,1,0,1
196000,7,1749,2.0,515.0,842.0,856,0,1999,1999,2,0,1,7,0.0,1999.0,1,0,1,0,1
500067,10,2290,3.0,1174.0,2320.0,2290,0,2007,2007,2,0,1,7,970.0,2007.0,0,1,1,0,0
198600,8,1278,2.0,584.0,1278.0,1278,0,2006,2006,2,0,1,5,0.0,2006.0,1,0,1,0,1
112000,5,1416,2.0,576.0,816.0,1416,1,1918,2007,2,0,0,7,0.0,2007.0,1,0,0,1,0
176400,7,1143,2.0,588.0,1143.0,1143,0,2004,2004,1,0,1,5,0.0,2004.0,0,1,0,0,1
203000,7,1274,2.0,508.0,1274.0,1274,0,2005,2007,2,0,1,6,80.0,2005.0,1,0,1,0,1
105000,4,1374,1.0,338.0,840.0,840,0,1920,1950,1,1,1,6,0.0,1967.0,1,0,0,1,0
207000,7,1463,2.0,539.0,1463.0,1463,1,1998,1998,2,1,1,5,0.0,1998.0,1,0,1,0,0
178400,7,999,2.0,588.0,944.0,999,0,1961,2007,1,0,0,6,210.0,1961.0,1,0,0,1,0
200624,6,2515,2.0,484.0,2035.0,2515,0,1957,1975,3,1,1,9,99.34802631578948,1975.0,0,2,0,1,1
156500,6,1478,2.0,442.0,1478.0,1478,1,1957,1957,1,1,0,6,0.0,1957.0,0,2,0,1,0
183850,10,5095,3.0,1154.0,5095.0,5095,0,2008,2009,2,0,1,15,1224.0,2008.0,0,2,1,0,0
64500,4,968,1.0,216.0,656.0,968,1,1927,2007,2,1,0,5,0.0,1928.0,1,0,0,1,0
446261,9,2713,3.0,858.0,1452.0,1476,0,2008,2008,2,0,1,11,268.0,2008.0,0,1,1,0,0
113000,6,1216,1.0,336.0,1216.0,1216,1,1969,1969,1,1,0,5,200.0,1969.0,1,0,0,1,0
180000,7,1220,2.0,397.0,1220.0,1220,0,2005,2006,2,0,1,5,16.0,2005.0,0,1,1,0,1
144000,5,1150,1.0,288.0,1078.0,1150,1,1955,1955,1,1,0,6,176.0,1955.0,1,0,0,1,0
44000,3,797,0.0,0.0,245.0,797,1,1900,1950,1,1,0,5,0.0,1978.7689655172412,1,0,0,0,0
151000,6,1212,2.0,492.0,506.0,1212,1,1977,1995,1,1,0,6,46.0,1978.0,0,1,0,0,0
125000,6,1200,1.0,312.0,1200.0,1200,1,1923,1950,1,1,0,7,0.0,1923.0,1,0,0,1,0
121500,5,1392,2.0,528.0,1392.0,1392,1,1957,1996,1,1,0,5,180.0,1957.0,0,1,0,0,0
149000,5,883,2.0,698.0,828.0,883,1,1992,1993,1,1,1,5,0.0,1998.0,0,1,1,0,0
336820,8,1670,3.0,928.0,1670.0,1670,0,2006,2006,2,0,1,6,99.34802631578948,2006.0,0,1,1,0,1
290000,7,2520,3.0,721.0,1203.0,1214,0,1995,1995,2,0,1,9,290.0,1995.0,0,1,1,0,1
